"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
734fd59e-f976-48e4-94a6-d856076b0238,da3cded1-8727-4282-82f3-b3e904f75e9b,72395.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
735bc24d-522a-49ee-adf6-0fc307566c67,55ff0cd5-e91a-4402-b670-0c63173d64f0,43495.0,2022-08-13,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 3,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
736cfcd2-eea5-421c-b185-65ea5fa3212c,c12373df-45cd-4c09-ba68-df828566a7ef,20000.0,2020-03-02,"#N/A",More widgets required.  The deal is at 50% because they are still at the sales process stage of evaluating the business/value justification that we submitted.,Pipeline,Partner,"salesforce.com - 2,000 Widgets",Meet at Widget Conference,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
736db277-e322-404e-9b71-d5bca4481520,2e7b7bab-2ebc-4596-abe9-0bacbc76c6df,18050.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Tazzy - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7375c468-4f77-4c46-8b8b-3a302c5c136a,2dda2c69-d300-4249-8cbb-ee48d00b391a,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Digitube - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
73fe27af-122b-4dba-81ac-ead3c8cb32a2,675a08d3-a31e-4570-a3fb-018b2eec97bd,72395.0,2022-01-12,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Initial Sale,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
74466d52-9c07-4d6b-b5b3-bc5ca00ecfe9,120191fa-4ec4-4068-9e93-a36688ef3a11,18350.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Pixoboo - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
746ec3b0-5d84-4998-931f-8391a6bcda2e,6fc16f03-4194-41f8-9870-895c6895149b,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Browsecat - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
747feeb4-fa87-47f6-bbf1-f4838710ed63,92bd4d1f-0ca7-4868-8d11-b82d4f109b27,34350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7494a1a4-7fc3-4be4-b8a7-c20e1973e520,114907b1-cea5-44c5-8242-1f2ee1d19264,22975.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Divavu - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
74da0738-25aa-4e09-b3c5-6370ef52004e,d49ca7b1-4e70-47ca-b3e4-b13b1dca42fe,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
75125d08-387e-4187-87ac-546ec591acbe,364201d3-bb65-4373-964c-e4282db60935,29995.0,2022-06-13,"#N/A",Potential big win for their decision maker,Closed,"#N/A",Zoovu - Additional Sale,great win for us,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
75349fc2-6602-4c0f-9be6-e9c4fb6404cc,e23924aa-e3be-42ca-916d-b19c7cea33b3,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Eidelr-Ashpool - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
759b8277-5054-49ad-ab0c-7f90b5bf4afb,55ff0cd5-e91a-4402-b670-0c63173d64f0,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
75bbbe07-9ec8-44a8-8fbc-0c4f1e2379d6,d5648f74-1705-4e0a-b483-d5fa2a1de019,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Vitz - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
75f10823-498e-4eaa-845e-f73b0999e1e8,10a2a2d9-395b-48b0-85af-f6e043c2c371,29995.0,2021-12-11,"#N/A","#N/A",Closed,"#N/A",Quinu - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
761aa9b0-60aa-4a22-9495-59819f16bc94,c87451f6-64b8-4dcf-b540-adf645e1af10,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Eamia - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7623b741-426a-43b5-b652-4c61ce2487b0,58b69db4-7338-44c8-8b03-eb75041fa3e0,72395.0,2022-03-14,"#N/A","#N/A",Pipeline,"#N/A",Yakitrit-Germain Hospital - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
763980da-6246-40b3-b187-c1cd6cc3f3fe,aece5c70-b5fb-47dc-b65d-880a9ad25fe6,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Jabbersphere - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
764fdd15-139d-46c5-85c3-45e074739453,364201d3-bb65-4373-964c-e4282db60935,11250.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
76a6d330-75bc-45e3-8233-fe3dc28900cc,cb6247c7-ba1d-43eb-81f8-d65ecfd71838,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Mybuzz - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
76af77da-db2b-481d-a968-3f38530014ec,6fc16f03-4194-41f8-9870-895c6895149b,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Browsecat - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
776976e6-ed36-449c-8b80-9422da704993,ba7ada3e-9b60-47de-bee0-95fa5a331c56,34995.0,2022-05-02,"#N/A","#N/A",Pipeline,"#N/A",Brightdog - Additional Sale,"#N/A","#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
7770b106-2de1-4d26-b229-7b5399a12cf0,dceae2fc-6bba-49d6-8de5-eca4bf73c848,18050.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
77a75c1f-3f51-47fd-935a-989b52e46536,705517f9-9fba-4dcc-a993-a638887c869f,72395.0,2021-10-22,"#N/A",This deal is looking good so far.,Omitted,"#N/A",Gigaclub - Additional Sale,Where do the decision makers stand?,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
782a47bd-edc9-4d1e-9286-eae993bfe9eb,19214873-6726-4fd4-9fbb-99947f2e9f9e,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Tagtune - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
784224be-2fb4-4707-a52a-a263ddcb3813,847f47fb-d0a3-4f67-adc6-d903c745ea7d,72395.0,2021-08-23,"#N/A","#N/A",Omitted,"#N/A",Twitterwire - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7894718c-59c3-417b-a20d-aa6a2a594c33,2b5440cc-c8bf-4be2-8660-3df16ee20d6d,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Bluejam - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
78b16486-c935-408a-87ca-acdf399b4ebe,af3745c2-aa42-431f-8567-d6ac570fce98,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Centimia - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
790cf6da-78bd-4bd4-b2a9-80fb26a14350,7ee6bcf4-4018-4761-93a0-8342292bcd8e,72395.0,2022-05-13,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Additional Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
790e46ea-6056-4b06-ba2f-07acc6f1d963,6f4bed90-67f6-41c8-9941-168342baa0a6,11550.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Quire - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
791af3cb-2aaf-41ab-a16a-0404af437b2a,b003a08b-67a9-4448-8922-8df8fe57dee5,11550.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Kwideo - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
79590e81-7f14-4100-aebb-11482edb0cc8,f04b7956-18c0-4fe8-8655-9ad6ba271bf3,72395.0,2022-01-13,"#N/A","#N/A",Omitted,"#N/A",Wikizz - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
797c2d9e-78fc-4c91-b0b5-35fd0b3ea6de,45429c8b-a9e3-4fb1-9ac4-7a7757fa5f84,34995.0,2022-02-24,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Additional Sale,"#N/A","#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
79c4126f-93d6-4d8b-8fef-5e347eb5e834,00a6e445-c314-426a-886c-89373dcf3f0d,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Zoomcast - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7a92c80c-585f-43cd-89e7-602af447fdea,acd25954-fb18-4736-af85-e7439afff2d6,72395.0,2022-01-28,"#N/A","#N/A",Omitted,"#N/A",Skalith - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7a9f1579-3f21-47f4-bd2c-0f564f54e215,606df1f5-3860-4992-8e16-c6bac306ceb7,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Aibox - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7aa2c2d9-d7c4-4312-b75a-8c4d25c4acf5,cffb3738-a442-44d4-bed7-5b1ffcf33ebc,34995.0,2022-07-03,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Additional Sale,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7aab97d2-d530-43a7-93a6-41e1ec57cf9f,4d3d04f0-3e6a-4758-8e1a-748362fb303f,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Oyoba - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7aae7b7a-e201-4af5-b471-9c93b59f344b,f845921e-9108-48c3-83d0-eeaaf17c2473,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Shuffletag - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7ab9fbf5-7021-4f24-9694-943bf7ca3bf4,2bdbf3e8-2722-41fa-a45c-05311af1c7cd,72395.0,2021-04-18,"#N/A","#N/A",Closed,"#N/A",Dabfeed - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7ae26133-8c1f-4ed2-9a94-bb02821726ed,4dbce182-7958-44bd-ad9e-96ae7319069e,29995.0,2021-10-24,"#N/A","#N/A",Closed,"#N/A",Thoughtmix - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7aeea695-41cf-4f3c-9341-a53ae2a2359b,d8284540-d48a-40b6-adb6-214553e2f715,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7b130a28-35bf-4593-a41f-a9e9d6d0f374,92bd4d1f-0ca7-4868-8d11-b82d4f109b27,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Kamba - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7b1e7b0a-c8a2-493d-ac99-d7a9941f2b77,844b0876-fa50-400f-8979-f076607ed75f,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Layo - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7bc3932d-83a6-44c5-97c9-b30638b11de9,85035af6-bd76-4067-92fe-8ded6143b30a,72395.0,2020-10-12,"#N/A","#N/A",Closed,"#N/A",Chatterpoint - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7bc9d449-24ad-45cd-b34e-7a14d7dc5330,f5ad6de4-26a8-464c-87b6-5356ee003326,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Yamia - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7bf1aa1a-4472-47c3-840c-23f0c1c2587a,4c77cd8f-7843-4a58-b479-1d50c4a12e5a,72395.0,2020-11-14,"#N/A","#N/A",Closed,"#N/A",Browsedrive - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7bfd4966-131a-4763-993a-5c8607501e9b,59693249-53f6-46d7-b7e1-97648bffe49f,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Edgetag - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7c1bcd34-c229-4f52-8b7f-67a99e4ac6cb,a4dad5fa-8b64-45bb-92d3-dd4c79c0227a,34995.0,2022-05-02,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Additional Sale,"#N/A","#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
7c332433-bee4-4f40-9dca-a02dbfdcc9bc,24e250fb-0cb8-444f-9c9e-c2480cf3c742,18050.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Noba - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A",false,"#N/A"
7c4dae6d-6294-4a65-8656-f3cccbf5c491,22f2c6fb-466c-4aa4-9655-fdf281da0084,73995.0,2022-03-14,"#N/A","#N/A",Pipeline,"#N/A",Trudoo - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
7c900825-400d-44e6-960a-d2ceae5b6ce9,e49c59eb-74e4-4a29-b3c6-8d3ebc1b7581,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7ca11387-5c26-4142-926e-f27d83ce8dba,8e336d59-329a-45f3-b923-d9edc20923b9,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Topiclounge - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7cc0170e-1e34-44b0-a063-08032943510b,d875e8eb-68a3-4bf7-b1b3-0d3b9fb41c70,73995.0,2022-03-14,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
7cc701d6-62ae-43b7-a337-d7b0a5a44978,84eeec41-5ce6-43a0-bbda-15c9ad31911b,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Fanoodle - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7cc91e74-0a1e-4496-8d65-055c2a68d453,dc203803-0f76-484d-a61f-19b7d0e30a4e,18350.0,2022-03-22,"#N/A","#N/A",Pipeline,"#N/A",Skinte - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7d6e1aca-e58f-4524-ac22-b0f1369adc05,2dc48af6-3e8a-45b4-9a83-b9295ca5dd31,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7d7df3bd-67ed-49a8-8f5f-1154507e3ed2,7b710022-8af0-496b-837b-0c4581affb66,72395.0,2022-03-23,"#N/A","#N/A",Pipeline,"#N/A",Skyvu - SOW 3,"#N/A","#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7d86f1cb-a5e6-4702-86fa-fb3a36f6b3ae,7a2b176d-079b-4baf-8f43-63162ccc6f53,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Rhycero - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7d9d4251-8c28-47eb-933c-1a041d5ff7b5,c0774738-1531-4aaf-8435-48963c93e4db,37400.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Twitterwire - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7dc86d92-7985-4e5f-8e95-48f1f906b3ab,7d1f321f-b117-4cfe-9cf7-47bdc4725cf8,100082.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7dd88b64-2392-4ca4-861f-d05e40153139,ca1d1c5f-b064-4fd0-b822-ae7b3237ad86,72395.0,2022-03-23,"#N/A","#N/A",Pipeline,"#N/A",Tazz -SOW 3,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7e186de0-6289-4bf2-8366-e69cf6e6d435,b87f6bb8-37cd-437c-9e1f-cf8c948a9042,32395.00000002,2022-03-06,"#N/A","#N/A",Closed,"#N/A",Vipe - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7e5bbdb9-0c58-4bad-9876-4b9c68ac52ef,f5c54b07-b3c9-4fd1-bcc8-8346bbe8fbb5,32395.00000002,2022-01-06,"#N/A","#N/A",Closed,"#N/A",Mynte - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7e8d1e71-d6c9-444d-8b21-02e8b2b6be5c,6664cd6c-6f06-4fc5-95d1-74642a085273,18350.0,2022-07-13,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Cross-sell,"#N/A","#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7ebcdd9f-918a-436b-b901-9dd6edbc5c4b,606df1f5-3860-4992-8e16-c6bac306ceb7,75000.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Aibox - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7ec213eb-c35b-434e-927a-208739019d1c,f96c1584-ca94-4fc6-a4a5-3469075c9339,100082.0,2022-04-27,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Upsell,"#N/A","#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
7ecf13a2-e5d3-4b44-bae1-fd56b71ee6eb,705517f9-9fba-4dcc-a993-a638887c869f,75000.0,2022-05-12,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
7eea7c91-7fac-4a8b-bd1f-c317dadeb686,b58d996e-8cb5-4e8e-acae-90fa323fb123,72395.0,2021-06-24,"#N/A","#N/A",Omitted,"#N/A",Kayveo - Initial Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7f18b4bc-b58e-447c-a4c9-c4c51d98ae6a,e4d72032-b714-4b93-b4da-12e7c08dc8ec,32395.00000002,2022-06-13,"#N/A","#N/A",Closed,"#N/A",Browseblabc-Morales Corp. - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7f24fde6-a338-4811-8c15-9faaf6f8006a,35f18ff6-2ec3-4666-b2e1-bb31f240bfcf,69995.0,2022-03-30,"#N/A","#N/A",Omitted,"#N/A",Rhynyx - Additional Sale,"#N/A","#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
7fe0f94a-82d5-443b-819a-e60f501b68cb,e3120267-d464-4822-96af-7ca189b04c7e,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Oodoo - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7fe5e03b-7db2-4ff1-bd71-e16826b30723,ba7ada3e-9b60-47de-bee0-95fa5a331c56,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Brightdog - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
7feea765-97df-40aa-90a4-d1c4cc164c9b,00a6e445-c314-426a-886c-89373dcf3f0d,29995.0,2021-05-22,"#N/A","#N/A",Closed,"#N/A",Zoomcast - Additional Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
801fa537-8acd-4a17-b464-97b543171704,35f18ff6-2ec3-4666-b2e1-bb31f240bfcf,32395.00000002,2022-08-11,"#N/A","#N/A",Closed,"#N/A",Rhynyx - Secondary Sale,"#N/A","#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
807f78d6-7a81-4319-8600-76d8474bdb61,aece5c70-b5fb-47dc-b65d-880a9ad25fe6,100082.0,2022-10-17,"#N/A","#N/A",Pipeline,"#N/A",Jabbersphere - Upsell,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
807f79c4-647c-4eca-b8bd-c0b1a2430f93,02223fcd-18f8-4bd9-8e39-90a5263a9a5c,74395.0,2022-08-19,"#N/A","#N/A",Pipeline,"#N/A",Kwimbee - Initial Sale,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
